timestamp,tweet_text,all_hashtags,target
2022-03-04 09:29:51+00:00,b'GOATs of all fields  Heros : #Rajinikanth\xf0\x93\x83\xb5  Sports : Sachin Music : #ilayaraja CM : #Kamarajar PM: #Vajpayee President : #abdulkalam  \xe2\x99\xa5\xe2\x99\xa5\xe2\x99\xa5',"['Rajinikanth𓃵', '#ilayaraja', 'Kamarajar', 'Vajpayee', 'abdulkalam']",1
2022-02-25 17:44:53+00:00,"b'Watch #SalmanKhan\xf0\x93\x83\xb5 Da-Bangg, The Tour Re-Loaded live at the given below link . #Expo2020Dubai #Expo2020                    (  LINK  ) https://t.co/KjtX5tNZsS https://t.co/hWJ943Ljr4'","['SalmanKhan𓃵', 'Expo2020Dubai', 'Expo2020']",0
2022-03-06 05:53:25+00:00,b'RAAJA after his #Expo2020Dubai show.   \xe2\x80\x9c I want to sing more for you all and am coming back to dubai in October 2022\xe2\x80\x9d \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\xb6  #ilayaraja https://t.co/LQdlSnXvNn',"['Expo2020Dubai', '#ilayaraja']",1
2022-02-27 14:18:36+00:00,"b""I'm mesmerized, in love with this beautiful, majestic, astonishing, extraordinary, sublime, spiritual instrumental art! Otherworldly! @SamiYusuf Divinely phenomenal! Love, love...  Blessings!\xf0\x9f\x99\x8f\xf0\x9f\x92\x96\xf0\x9f\x95\x8a#TheMeeting #SamiYusuf #Expo2020 (https://t.co/9bhRRs2oKy) https://t.co/sUBMlctcrS""","['TheMeeting', 'SamiYusuf', 'Expo2020']",1
2022-02-20 05:20:57+00:12,b'hot weather awful experience they should have indoor concerts',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-02-23 19:28:26+00:00,b'@anirudhofficial na LOVE YOU SO MUCH \xe2\x80\xa6I don\xe2\x80\x99t know you vl see this tweet..am behalf of @vijay na Thambi am loving you so much #Expo2020 started with #ThalapathyVijay ends with #ThalapathyVijay #halamathihabiboo ..enna energy I know Romba tierd aitinga https://t.co/g55ZVyMx21',"['Expo2020', 'ThalapathyVijay', 'ThalapathyVijay', 'halamathihabiboo']",1
2022-02-25 18:49:09+00:00,"b""A still from #SonakshiSinha's dhamakedar performance at #DabanggTheTourReloaded.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja @DishPatani @saieemmanjrekar @gururandhawa #dubaiexpo2020 #salmankhan #dishapatani #poojahegde #saieemanjrekar https://t.co/KIdFu6PTYm""","['SonakshiSinha', 'DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'dishapatani', 'poojahegde', 'saieemanjrekar']",0
2022-03-05 16:51:09+00:00,b'@deepsealioness Excuse me\xe2\x80\xa6. Did someone say #ilayaraja\xe2\x80\xa6 Here I come\xe2\x80\xa6.  https://t.co/BmLQV4oyHy',[],1
2022-02-26 05:24:29+00:00,"b""Back To Back BLOCKBUSTER Da-Bangg Tour Concerts in Just 3 Months \xf0\x9f\x94\xa5  \xe2\x96\xaa\xef\xb8\x8f11-12-21 : Record Alert! #SalmanKhan's Performance At #RiyadSeason \xf0\x9f\x87\xb8\xf0\x9f\x87\xa6 Attended By 80,000 Flocks!   \xe2\x96\xaa\xef\xb8\x8f25-02-22 : SOLD OUT! @BeingSalmanKhan's Concert Tickets at #Expo2020 \xf0\x9f\x87\xa6\xf0\x9f\x87\xaa Sold out in just few Hours! https://t.co/x8RDuiXcoO""","['SalmanKhan', 'RiyadSeason', 'Expo2020']",1
2022-02-24 07:24:32+00:00,"b""#Anirudh's father dancing to #HalamithiHabibo \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 #Anirudh and #JonitaGandhi performing #ArabicKuthu live yesterday @expo2020dubai \xe2\x9d\xa4\xef\xb8\x8f #Expo2020 #Beast #Thalapathy66 @actorvijay @anirudhofficial @jonitamusic \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/s4lqQPN5Uh""","['Anirudh', 'HalamithiHabibo', 'Anirudh', 'JonitaGandhi', 'ArabicKuthu', 'Expo2020', 'Beast', 'Thalapathy66']",0
2022-02-25 03:42:56+00:00,"b""Last Night : #SalmanKhan during The Rehersal Of Dabangg Tour #Expo2020 with Arpita's Kids Ahil and Ayaat \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d  Salman Khan with kids is always an treat to watch \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f  #Dubai  https://t.co/0eXYSF3dNz https://t.co/xQZX5pL3CO""","['SalmanKhan', 'Expo2020', 'Dubai']",0
2022-03-04 05:41:57+00:00,b'@Lifeof_Ram @skpkaruna @Udhaystalin Why not #ilayaraja? Rahamn always fails',[],-1
2022-02-26 10:34:52+00:00,b'Hello @shreyaghoshal can you take a look here?? Which one do you think looks better??? #ShreyaGhoshal #toonme #Arabic #DubaiExpo2020 #Expo2020Dubai #Expo2020 https://t.co/SUaiAwxFy3',"['ShreyaGhoshal', 'toonme', 'Arabic', 'DubaiExpo2020', 'Expo2020Dubai', 'Expo2020']",1
2022-02-27 11:42:37+00:00,"b""@veenasrivani @Ilairaja @ispbofficial @KSChithra Melodious composition of Meastro #ilayaraja Sir \xf0\x9f\x99\x8f beautifully played by Srivani ma'am \xf0\x9f\x99\x8f on Veena . Excellent playing of Veena \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f""",[],1
2022-02-25 19:48:42+00:00,"b""LOVELY!! Charismatic @BeingSalmanKhan and ravishing @hegdepooja's awesome performance on #DilDiyanGallan at #DaBanggTheTourReloaded.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja #dubaiexpo2020 #salmankhan #dishapatani #poojahegde https://t.co/7L02nWIsOQ""","['DilDiyanGallan', 'DaBanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'dishapatani', 'poojahegde']",1
2022-03-05 13:28:04+00:00,b'Maybe it\xe2\x80\x99s the recording but I prefer RFAK\xe2\x80\x99s version over NFAK\xe2\x80\x99s   https://t.co/aTOlmX88PO',[],1
2022-03-03 04:38:26+00:00,b'@baba_rajkumar SingaraVelan also a flop and it was endorsed by the producer #ilayaraja and not even average movie. Also Mangamma Sabatham too add in the list.',[],-1
2022-03-02 05:52:48+00:00,b'@sunnewstamil @iamsanthanam @thisisysr this is #ilayaraja',[],0
2022-02-25 20:54:48+00:00,b'Absolute great @BeingSalmanKhan \xf0\x9f\x98\x83 #Salmankhan #DabanggTourReloaded #Expo2020 https://t.co/efBlfvjAtr',"['Salmankhan', 'DabanggTourReloaded', 'Expo2020']",1
2022-02-25 17:58:19+00:00,"b""Waiting for @BeingSalmanKhan's Entry \xf0\x9f\x91\x80   #SalmanKhan\xf0\x93\x83\xb5  #Expo2020Dubai #Expo2020   -&gt; https://t.co/wkrBjDW7b7 https://t.co/cDa5CtEhmH""","['SalmanKhan𓃵', 'Expo2020Dubai', 'Expo2020']",0
2022-02-26 03:06:37+00:00,"b""You can't get your eyes off @hegdepooja as she performs on #ChittiyaanKalaiyaan song. What a dhamakedar performance!  #DabanggTheTourReloaded @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan #dubaiexpo2020 #salmankhan #poojahegde https://t.co/A7xKTGY2Av""","['ChittiyaanKalaiyaan', 'DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'poojahegde']",1
2022-02-20 05:20:57+00:09,b'the sound system was awful there was lot of echo in the sound do to open envrionment',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-02-20 14:56:26+00:00,b'Singer Shreya Ghosal celebrates 20 years in music at the #Expo2020Dubai.  @expo2020dubai @shreyaghoshal  #BrewIt #UAE #Dubai #India #ShreyaGhosal #visitor #concert #music #singing #Expo2020 #Expo #Expo2020Dubai #Dubai2020Expo #DubaiExpo  https://t.co/xJUSGYeNoK',"['Expo2020Dubai', 'BrewIt', 'UAE', 'Dubai', 'India', 'ShreyaGhosal', 'visitor', 'concert', 'music', 'singing', 'Expo2020', 'Expo', 'Expo2020Dubai', 'Dubai2020Expo', 'DubaiExpo']",1
2022-02-21 08:40:12+00:00,b'Ahhaahha! This pictures\xe2\x99\xa5 Flawlesness should be an understimate.\xe2\x99\xa5 @shreyaghoshal - Such gracefulness that she holds on stage... #Expo2020Dubai  #Expo2020 https://t.co/q978J9ukCF',"['Expo2020Dubai', 'Expo2020']",1
2022-02-20 05:20:57+00:17,b'marshmello is half an hour late. such worthless for big start to show up late',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-03-06 14:33:59+00:00,"b'There is a very fine line between love and devotion. Very few songs travel exactly on that fine line and this is a classic example. #ilayaraja enthralls us with this stunning number rich with vocals and a brilliant arrangement, with lovely singing by #Mano #EndrendrumRaja https://t.co/JdqMoIibpw'","['#ilayaraja', 'Mano', 'EndrendrumRaja']",1
2022-03-02 08:44:33+00:00,b'Thaikkudam bridge are the biggest fans of #ilayaraja in the country man https://t.co/yOyyTT0swF',[],1
2022-02-23 14:45:48+00:00,"b""#Expo2020: Waiting for @anirudhofficial &amp; @jonitamusic's LIVE Performance of #ArabicKuthu today @ #Expo2020Dubai \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\xa4\xa9#Beast @actorvijay #HalamithiHabibo @expo2020dubai @sunpictures https://t.co/1JbiA7hLFC""","['Expo2020', 'ArabicKuthu', 'Expo2020Dubai', 'Beast', 'HalamithiHabibo']",0
2022-02-24 02:09:33+00:00,b'@anirudhofficial and @jonitamusic Live #ArabicKuthu Performance in Dubai #Expo2020 Yesterday Night\xf0\x9f\xa5\x81\xf0\x9f\x95\xba\xf0\x9f\x92\x83  #HalamithiHabibo #Beast @actorvijay Here is The Full Video Of Arabic Kuthu(1/3) https://t.co/zd21qCHW1z',"['ArabicKuthu', 'Expo2020', 'HalamithiHabibo', 'Beast']",1
2022-03-06 17:19:13+00:00,b'@arrahman @ilaiyaraaja @FirdausOrch So #ilayaraja annan is on tour. But remain here anna. dont go abroad.  https://t.co/I6R8e8ROBM',[],0
2022-02-23 19:25:55+00:00,b'#ArabicKuthu on hometown #Dubai  @anirudhofficial ended the #Expo2020 with Halamathi Habibo vibes \xf0\x9f\x8e\xb6',"['ArabicKuthu', 'Dubai', 'Expo2020']",1
2022-02-26 09:49:01+00:00,b'Watch the video here! #SalmanKhan #dabanggtourreloaded #Expo2020  https://t.co/NnhfrYDQdQ',"['SalmanKhan', 'dabanggtourreloaded', 'Expo2020']",0
2022-03-06 18:04:10+00:00,"b""Nice one. This could be the first time I'm watching #ilayaraja in Blazers. \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc https://t.co/gB9VT9HcB0""",[],1
2022-03-09 07:07:21+00:00,"b""22 DAYS To Go before the EXPO2020-ENDS.\xf0\x9f\x98\xa2 \xf0\x9f\xa5\xb0here's another huge concert has just been announced for Expo 2020 Dubai. On Thursday March 10, international DJ Marshmello will take to the Jubilee Stage for what promises to be a night of non-stop dancing. \xf0\x9f\x92\x83\xf0\x9f\x95\xbaGET YOUR EXPO TICKETS NOW https://t.co/kLzzWG0euf""",[],1
2022-02-25 18:56:50+00:00,b'You are my moonlight Watching live #SalmanKhan\xf0\x93\x83\xb5  #Expo2020 https://t.co/1qfPOaYqew',"['SalmanKhan𓃵', 'Expo2020']",0
2022-02-21 09:41:27+00:00,b'Oh my god.. Getting so many photos and videos \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x99\xf0\x9f\x94\xa5  ShreyaGhoshal \xc3\x97 Expo2020',[],1
2022-02-23 19:18:09+00:00,b'#AnirudhRavichander Live In Concert at #DubaiExpo2020 @anirudhofficial Enters The Stage With JD Intro Theme from #Master\xf0\x9f\x94\xa5 #Expo2020 #Beast #ThalapathyVijay #thalapathy #AnirudhLive https://t.co/xA3ZbBrMfw',"['AnirudhRavichander', 'DubaiExpo2020', 'Master', 'Expo2020', 'Beast', 'ThalapathyVijay', 'thalapathy', 'AnirudhLive']",0
2022-02-21 07:56:21+00:00,"b""SalmanKhan's #DabanggTourReloaded is coming to Dubai for #Expo2020 Along with him; #PoojaHegde, #DishaPatani, #SaieeManjrekar, #GuruRandhawa, #SonakshiSinha, #ManishPaul, #AayushSharma and #KamalKhan will also be present at the event!! https://t.co/kC5OsXBlfp""","['DabanggTourReloaded', 'Expo2020', 'PoojaHegde', 'DishaPatani', 'SaieeManjrekar', 'GuruRandhawa', 'SonakshiSinha', 'ManishPaul', 'AayushSharma', 'KamalKhan']",0
2022-03-06 16:56:55+00:00,b'Wowzaah! A.R. Rahman and #ilayaraja. \xe2\x99\xa5\xef\xb8\x8f https://t.co/KY7yWFaSBq',[],0
2022-03-04 04:23:06+00:00,b'Addicted to listen #ilayaraja music\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc https://t.co/y9ewuoQ1LY',[],1
2022-03-06 04:04:37+00:00,"b'@aarjeekaykannan @thangapushpam03 I think he didn\'t want to chase success. #ilayaraja\'s family paid a heavy price for IR\'s success. IR himself said ""my family must have done great paavam to become my family"".'",[],-1
2022-02-26 02:21:17+00:00,"b""#SalmanKhan and ravishing @hegdepooja's awesome Performance on #DilDiyanGallan at #DaBanggTheTourReloaded.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja @BeingSalmanKhan https://t.co/VWNhyraLcf""","['SalmanKhan', 'DilDiyanGallan', 'DaBanggTheTourReloaded', 'Expo2020', 'Dubai']",1
2022-02-28 19:38:24+00:00,"b'@KasthuriShankar I am not a socialist. Trickle down/up, whatever... give everyone an equal chance at success. But we are not there yet. Thinking wining the sperm lottery is the first step to success and acceptance is plain offensive.  Good that #ilayaraja/Rahman did not go to Thiruvaiyaru.'",[],1
2022-03-10 10:05:55+00:00,b'Marshmello is DJing tonight in Dubai and we\xe2\x80\x99ll be there!!!  Super excited. https://t.co/uKGV5PczOb',[],1
2022-02-25 13:31:37+00:00,b'Da-Bangg The Tour \xe2\x80\x93 Reloaded: Video Of #SalmanKhan\xe2\x80\x99s Dance Rehearsal With #PoojaHegde On #DilDiyanGallan Song Is The Cutest Thing You\xe2\x80\x99ll See Today!  @BeingSalmanKhan #DabanggTheTourReloaded @hegdepooja #DabanggTourReloaded #Expo2020 @expo2020dubai #Dubai https://t.co/9fQPfGK2YJ',"['SalmanKhan', 'PoojaHegde', 'DilDiyanGallan', 'DabanggTheTourReloaded', 'DabanggTourReloaded', 'Expo2020', 'Dubai']",0
2022-03-05 18:12:20+00:00,b'Watch #ilayaraja live.. Dubai. https://t.co/uCZsk4c4eJ',['#ilayaraja'],0
2022-02-28 10:12:05+00:00,b'\xe2\x9c\xa8Barbie Doll\xe2\x9c\xa8 \xf0\x9f\x98\x8d How beautiful she is \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\x94?  .  @shreyaghoshal  .  #ShreyaGhoshal  .  #Gorgeous   #Teamshreya #Sgfamily #Sgians #Expo2020 Shreyaghoshal x Expo2020 Love you queenie \xe2\x9d\xa4\xe2\x9d\xa4 https://t.co/WnN5Xjay9a',"['ShreyaGhoshal', 'Gorgeous', 'Teamshreya', 'Sgfamily', 'Sgians', 'Expo2020']",1
2022-02-20 05:20:57+00:13,b'regret waiting 3 hours for 1 hour concert',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-03-01 08:38:22+00:00,"b'\xe2\x9c\xa8The most luminous concert of the dome.. (Live at @expo2020dubai, Al Wasl)   ""Beyond The Stars"" by @SamiYusuf  Listen/Watch the full Performance \xf0\x9f\x8e\xa5(https://t.co/udukq66BXF) via @YouTube #SamiYusuf #BeyondTheStars #liveconcert #Expo2020 https://t.co/6HqIVEYz9M'","['SamiYusuf', 'BeyondTheStars', 'liveconcert', 'Expo2020']",1
2022-02-23 19:23:44+00:00,b'#HalamithiHabibo \xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5 #ArabicKuthu\xf0\x9f\x94\xa5\xf0\x9f\x92\x95 #AnirudhRavichander Live In Concert at #DubaiExpo2020 @anirudhofficial @jonitamusic #Expo2020 #Beast #ThalapathyVijay #thalapathy #AnirudhLive https://t.co/uEhk7UZZcN',"['HalamithiHabibo', 'ArabicKuthu', 'AnirudhRavichander', 'DubaiExpo2020', 'Expo2020', 'Beast', 'ThalapathyVijay', 'thalapathy', 'AnirudhLive']",0
2022-03-09 08:12:00+00:00,"b""TURN IT UP with legendary Marshmello, performing live at the Jubilee Stage tomorrow Thursday, 10 March, at 20:30, only at Expo 2020 Dubai. It's now or never, before it's gone forever!   #Expo2020 #Dubai https://t.co/K606GxnjVr""","['Expo2020', 'Dubai']",1
2022-03-05 19:14:43+00:00,b'#Dubaiexpo #ilayaraja #Rajaforever Vera level\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f. True #Rajaangham Rocking with #Raaja https://t.co/V6mNny6Cdt',"['Dubaiexpo', '#ilayaraja', 'Rajaforever', 'Rajaangham', 'Raaja']",1
2022-03-03 17:00:01+00:00,b'@MeetShivaG Saturday #ilayaraja concert thr',[],0
2022-03-07 12:57:17+00:00,"b""@Arminiusss #ilayaraja any day. I grew up listening to his songs though I didn't know much of Tamil but my mother knew. ARR is overrated by bollydawood..""",[],1
2022-03-05 15:30:40+00:00,"b'Wounded but calm demeanour #Thalaivar , Shobana speaking through eyes, ripping #ilayaraja bgm, soul hurting background by #Pcsreeram, subtle dejected scene directed by #ManiRatnam. WOW #Thalapathi is not a movie it\xe2\x80\x99s an epic emotion. #Thalaivar169 https://t.co/cCv8ALpOEa'","['Thalaivar', '#ilayaraja', 'Pcsreeram', 'ManiRatnam', 'Thalapathi', 'Thalaivar169']",0
2022-02-28 16:33:35+00:00,b'#YuvanShankarRaja singing his favourite  song of #ilayaraja   #25YearsOfYuvanism  #CelebratingYuvan25   @thisisysr @U1Records  @YSRfilms  @onlynikil  @ilaiyaraaja https://t.co/HlutovDqGA',"['YuvanShankarRaja', '#ilayaraja', '25YearsOfYuvanism', 'CelebratingYuvan25']",1
2022-02-26 14:26:10+00:00,b'He Earned this  \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8c\xf0\x9f\x94\xa5\xf0\x9f\x92\xa5  #SalmanKhan #Expo2020 #DabanggTheTourReloaded #DubaiExpo2020 https://t.co/mp3Vgu7luF',"['SalmanKhan', 'Expo2020', 'DabanggTheTourReloaded', 'DubaiExpo2020']",1
2022-03-01 09:05:27+00:00,b'@Jeyanth_VC Clips illa nu poten ela. Full movies vachrundhaa maybe vera clips cut panni potrupen.  #ilayaraja - Ar rahman  #ilayaraja from my book ofc',[],0
2022-02-24 21:41:57+00:00,b'Great performances will come from #SalmanKhan  \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5  #SaieeManjrekar #DabanggTheTourReloaded  #DabanggReloaded  #DubaiExpo2020  #Expo2020Dubai  #Expo2020 https://t.co/rbO6XiqlIY',"['SalmanKhan', 'SaieeManjrekar', 'DabanggTheTourReloaded', 'DabanggReloaded', 'DubaiExpo2020', 'Expo2020Dubai', 'Expo2020']",1
2022-02-24 04:34:58+00:00,b'Pics from Anirudh Live concert at #Expo2020\xc2\xa0 @anirudhofficial   PC @_rakeshprakash https://t.co/wg1RZMXJbf',['Expo2020'],0
2022-02-25 19:23:37+00:00,b'Excellent &amp; rocking @BeingSalmanKhan \xf0\x9f\x98\x83 #DabanggTourReloaded #SalmanKhan #Expo2020 https://t.co/qOY63KGVBY',"['DabanggTourReloaded', 'SalmanKhan', 'Expo2020']",1
2022-03-08 16:02:32+00:00,b'Marshmello to perform at Expo 2020 Dubai on March\xc2\xa010 https://t.co/J064MGXwZn',[],0
2022-02-24 06:42:20+00:00,"b'Wishing all the very best to @BeingSalmanKhan for the mega show, Da-Bangg in #Dubai. @linklocksindia feels proud of this  sultan of #bollywood who is also the brand ambassador of #LinkLocks   #Expo2020 #SalmanKhan #safety #Security #BestLocks #MakeInIndia #Expo2020Dubai #Locks https://t.co/hn00hVDVcM'","['Dubai', 'bollywood', 'LinkLocks', 'Expo2020', 'SalmanKhan', 'safety', 'Security', 'BestLocks', 'MakeInIndia', 'Expo2020Dubai', 'Locks']",1
2022-02-26 03:06:16+00:00,"b"".@BeingSalmanKhan makes us feel nostalgic as now he performs on his iconic dance number 'Dholi Taro Dhol Baaje' with beautiful @saieemmanjrekar at #DabanggTheTourReloaded.  @expo2020dubai #Expo2020 #Dubai  #dubaiexpo2020 #salmankhan #saieemanjrekar https://t.co/wPWHhoCXMy""","['DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'saieemanjrekar']",1
2022-02-25 13:20:07+00:00,b'SOLD OUT  #dabanggtourreloaded at the #Expo2020.. 9pm at the DEC Arena @expo2020dubai   #SalmanKhan\xf0\x93\x83\xb5 @BeingSalmanKhan https://t.co/aqvSfASLpg',"['dabanggtourreloaded', 'Expo2020', 'SalmanKhan𓃵']",0
2022-03-06 01:22:17+00:00,b'My eyes welled up when SPB Charan  started the humming for Nilave Vaa at #ilayaraja concert #DubaiExpo2022   We miss you #SPB sir.  Thank You SPB &amp; #ilayaraja !!!   https://t.co/ZOCiO9jErI  @charanproducer',"['#ilayaraja', 'DubaiExpo2022', 'SPB']",1
2022-02-20 14:14:20+00:00,b'The name is enough saying...  @shreyaghoshal - When have seen your name on the screen feeling so energetic insidely..  Keep slaying.\xf0\x9f\x94\xa5 #ShreyaGhoshalLiveInDubai  #Expo2020Dubai #Expo2020 https://t.co/uZFsWf08Vu',"['ShreyaGhoshalLiveInDubai', 'Expo2020Dubai', 'Expo2020']",1
2022-03-04 06:50:29+00:00,"b'@tweetngrose @mrharichandrar1 director confirmed  after that- that song is  done #ilayaraja,  May be   1 or 2 other songs Karthik or re recording when #ilayaraja is busy-'",[],0
2022-02-27 10:14:49+00:00,b'#SalmanKhan\xe2\x80\x99s Picture On Main Expo Dome Screen In UAE  #Expo2020\xc2\xa0 #SalmanKhan\xf0\x93\x83\xb5  #Expo2020Dubai\xc2\xa0 @BeingSalmanKhan https://t.co/PbZD3Y5NJT',"['SalmanKhan', 'Expo2020', 'SalmanKhan𓃵', 'Expo2020Dubai']",1
2022-02-20 14:06:22+00:00,b'When she smiles can spread happiness in around.\xf0\x9f\x98\x8d @shreyaghoshal - May god save this happiness alwaysss... Keep singing on the flow of magic..  #Expo2020Dubai #Expo2020  #ShreyaGhoshalLiveInDubai https://t.co/6SwkvoKHgH',"['Expo2020Dubai', 'Expo2020', 'ShreyaGhoshalLiveInDubai']",1
2022-02-26 04:11:01+00:00,b'UNMATCHABLE STARDOM UNMATCHABLE AURA \xf0\x9f\x94\xa5\xe2\x9d\xa4\xef\xb8\x8f  #SalmanKhan\xf0\x93\x83\xb5 #Expo2020  #DabanggTheTourReloaded https://t.co/0KKjUyRmbJ',"['SalmanKhan𓃵', 'Expo2020', 'DabanggTheTourReloaded']",1
2022-03-06 02:54:37+00:00,b'#ilayaraja live concert &amp; Fireworks \xf0\x9f\x92\xa5 #dubai #Expo2020 expo 2020 #ilaiyarajasongs @Jubileepark @MarsOne https://t.co/sW87q9iojv https://t.co/X2F2tyBKNf',"['#ilayaraja', 'dubai', 'Expo2020', 'ilaiyarajasongs']",0
2022-02-26 02:18:58+00:00,b'#SalmanKhan Makes us Feel nostalgic as now he Performs on His Iconic Dance Number Dholi Taro #Dhol Baaje With beautiful @saieemmanjrekar At #DabanggTheTourReloaded  #Expo2020 #Dubai @BToSproductions @theJAEvents @expo2020dubai @saieemmanjrekar @BeingSalmanKhan https://t.co/l8gdzJVkBv',"['SalmanKhan', 'Dhol', 'DabanggTheTourReloaded', 'Expo2020', 'Dubai']",1
2022-03-06 16:00:00+00:00,b'Amma Endruzhakathu - #ilayaraja - GeoSWAM Orchestration https://t.co/2VxaZwP28o  GeoShred 5 with 11 beautifully inspired physically modeled instruments.  #GeoShred #GeoSWAM https://t.co/NjNjsngE69',"['GeoShred', 'GeoSWAM']",1
2022-03-03 00:10:01+00:00,b'Then-and-now !! SwarnaKamalam forever !!\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa7  #ilayaraja #KVishwanath #musicislife https://t.co/1a6Gn5MDOC',"['#ilayaraja', 'KVishwanath', 'musicislife']",0
2022-03-01 17:14:29+00:00,b'Buy your tickets now at Platinumlist.   #PME #RFAK #DubaiExpo #DECArena #2020 #Live #Dubai #Fusion #Qawali #Bollywood #Music #Concert',"['PME', 'RFAK', 'DubaiExpo', 'DECArena', 'Live', 'Dubai', 'Fusion', 'Qawali', 'Bollywood', 'Music', 'Concert']",0
2022-02-26 03:11:49+00:00,b'.#AyushSharma\xe2\x80\x99s energetic performance at #DabanggTheTourReloaded.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja @DishPatani @saieemmanjrekar @gururandhawa #dubaiexpo2020 #salmankhan #sonakshisinha #dishapatani  https://t.co/VUaCE6fflj',"['AyushSharma', 'DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'sonakshisinha', 'dishapatani']",1
2022-02-23 16:46:02+00:00,b'LIVE NOW : Anirudh Ravichander Live concert https://t.co/oPvQ08K6Ov   @expo2020dubai @anirudhofficial #Expo2020\xc2\xa0 #Dubai',"['Expo2020', 'Dubai']",0
2022-03-06 19:45:41+00:00,b'@arrahman @ilaiyaraaja @FirdausOrch #ilayaraja and ARRahman should come up with wonderful music in the combo.',[],1
2022-02-24 07:27:34+00:00,b'#DabbangTour in #Dubai  Excited to see #SalmanKhan on #Expo2020Dubai #Expo2020 https://t.co/MK5Dl2NLqV',"['DabbangTour', 'Dubai', 'SalmanKhan', 'Expo2020Dubai', 'Expo2020']",1
2022-02-20 05:20:57+00:25,b'the concert was fun but overall very crowded. they should have ticket based entry',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-02-23 12:49:45+00:00,b'Expecting #Beast first single Gonna Play at #Expo2020Dubai  Today By @anirudhofficial \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5.. Visiting #Expo2020 Just for #ThalapathyVijay \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',"['Beast', 'Expo2020Dubai', 'Expo2020', 'ThalapathyVijay']",1
2022-02-25 20:02:15+00:00,"b""CRAZY!!Grand entry Audiences can't stop clapping and whistling  @BeingSalmanKhan  #DabanggTheTourReloaded #Expo2020 #Dubai #dubaiexpo2020 #salmankhan https://t.co/3Nswf96W4c""","['DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan']",1
